Record number	date	time	Radial Pump P(MPa)	Radial Pump V(mL)	Radial Pump Q(mL/m)	Axial Pump P(MPa)	Axial Pump V(mL)	Axial Pump Q(mL/m)	Bottom Pore Pump P(MPa)	Bottom Pore Pump V(mL)	Bottom Pore Pump Q(mL/m)	Top Pore Pump P(MPa)	Top Pore Pump V(mL)	Top Pore Pump Q(mL/m)	Radial Pressure(MPa)	Axial Pressure(MPa)	Top Pore Pressure(MPa)	Bottom Pore Pressure(MPa)	Calculated Axial Stress(MPa)	Calculated Axial Load(kN)	T Cap reg(°C)	T Body reg(°C)	Top Temperature(°C)	Bottom Temperature (°C)	Deformation 1(mm)	Deformation 2(mm)	Deformation 3(mm)	Average Deformation(mm)	Relative Average Deformation(mm)	
751	21/02/2018	11:23:24	 5.182	215.157	 0.004	 3.237	169.168	 -0.57	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.107	 3.095	  0.06	  0.09	12.650921083201	15.8976534699905	 22.24	 22.29	 25.77	 24.56	12.824	12.929	12.888	12.8803333333344	0.123666666680947	
752	21/02/2018	11:23:26	 5.182	215.157	-0.005	 3.248	169.153	 -0.56	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.106	 3.103	  0.06	  0.09	12.7117990195839	15.9741551199841	 22.24	 22.29	 25.77	 24.56	12.824	12.928	12.886	12.8793333333451	0.124666666670237	
753	21/02/2018	11:23:27	 5.182	215.156	-0.012	 3.257	169.141	 -0.56	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.106	 3.112	  0.06	  0.09	12.7927778361191	16.0759163399925	 22.24	 22.29	 25.77	 24.56	12.823	12.927	12.886	12.8786666666711	0.125333333344315	
754	21/02/2018	11:23:28	 5.182	215.155	-0.023	 3.266	169.127	 -0.55	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.106	 3.122	  0.06	  0.09	12.8516715208825	16.1499245000014	 22.24	 22.29	 25.77	 24.58	12.822	12.927	12.885	12.8780000000115	0.126000000003842	
755	21/02/2018	11:23:30	 5.182	215.155	-0.023	 3.276	169.112	 -0.54	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.106	 3.130	  0.06	  0.09	12.9252886268368	16.2424347000197	 22.24	 22.29	 25.77	 24.57	12.822	12.926	12.885	12.8776666666818	0.126333333333605	
756	21/02/2018	11:23:31	 5.181	215.154	-0.025	 3.285	169.100	 -0.53	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.106	 3.140	  0.06	  0.09	12.9841823115421	16.3164428599703	 22.24	 22.29	 25.77	 24.56	12.821	12.926	12.885	12.8773333333229	0.127000000022235	
757	21/02/2018	11:23:33	 5.181	215.154	-0.026	 3.294	169.089	 -0.52	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.105	 3.149	  0.06	  0.09	13.0524219585495	16.4021955299831	 22.24	 22.29	 25.77	 24.56	12.821	12.926	12.884	12.8769999999931	0.127000000022235	
758	21/02/2018	11:23:34	 5.181	215.153	-0.026	 3.302	169.076	 -0.52	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.105	 3.156	  0.06	  0.09	13.1039539326885	16.4854547099967	 22.24	 22.29	 25.76	 24.56	12.821	12.925	12.884	12.8766666666634	0.127333333351999	
759	21/02/2018	11:23:35	 5.181	215.153	-0.026	 3.311	169.064	 -0.51	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.105	 3.167	  0.06	  0.09	13.1849327492382	16.5687138900103	 22.24	 22.29	 25.77	 24.56	12.820	12.925	12.883	12.8760000000038	0.128000000011525	
760	21/02/2018	11:23:37	 5.181	215.152	-0.025	 3.319	169.053	 -0.50	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.105	 3.173	  0.06	  0.09	13.2291030127817	16.6519730699947	 22.24	 22.29	 25.77	 24.56	12.819	12.924	12.883	12.8753333333443	0.128666666671052	
761	21/02/2018	11:23:38	 5.181	215.151	-0.026	 3.327	169.042	 -0.51	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.105	 3.184	  0.06	  0.09	13.3100818293315	16.7259812300326	 22.24	 22.29	 25.76	 24.56	12.819	12.924	12.882	12.875	0.129000000015367	
762	21/02/2018	11:23:40	 5.181	215.151	-0.025	 3.336	169.030	 -0.51	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.105	 3.190	  0.06	  0.09	13.3542520928604	16.7999893899832	 22.24	 22.29	 25.77	 24.56	12.819	12.924	12.882	12.875	0.12933333334513	
763	21/02/2018	11:23:41	 5.181	215.150	-0.021	 3.343	169.019	 -0.52	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.105	 3.200	  0.06	  0.09	13.4278691988147	16.8739975500212	 22.24	 22.29	 25.77	 24.56	12.818	12.923	12.882	12.8739999999962	0.130000000019209	
764	21/02/2018	11:23:42	 5.181	215.149	-0.025	 3.353	169.007	 -0.53	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.105	 3.208	  0.06	  0.09	13.4867628835345	16.975758769986	 22.24	 22.29	 25.77	 24.56	12.817	12.923	12.881	12.8736666666664	0.130333333348972	
765	21/02/2018	11:23:44	 5.181	215.148	-0.031	 3.361	168.995	 -0.54	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.105	 3.218	  0.06	  0.09	13.5603799894889	17.0405159099901	 22.24	 22.29	 25.77	 24.56	12.817	12.923	12.881	12.8736666666664	0.130333333348972	
766	21/02/2018	11:23:45	 5.181	215.148	-0.031	 3.373	168.981	 -0.54	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.105	 3.227	  0.06	  0.09	13.6266353848187	17.142277129984	 22.24	 22.29	 25.77	 24.57	12.816	12.922	12.880	12.8726666666771	0.131333333338262	
767	21/02/2018	11:23:46	 5.181	215.146	-0.035	 3.382	168.969	 -0.55	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.105	 3.237	  0.06	  0.09	13.7002524907584	17.2162852899928	 22.24	 22.29	 25.77	 24.57	12.816	12.922	12.880	12.8723333333473	0.131999999997788	
768	21/02/2018	11:23:48	 5.181	215.146	-0.036	 3.392	168.956	 -0.56	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.105	 3.246	  0.06	  0.09	13.7665078860882	17.3087954900111	 22.24	 22.29	 25.76	 24.56	12.816	12.921	12.879	12.8720000000176	0.131999999997788	
769	21/02/2018	11:23:49	 5.181	215.146	-0.036	 3.402	168.943	 -0.57	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.105	 3.256	  0.06	  0.09	13.8401249920425	17.3920546699956	 22.24	 22.29	 25.76	 24.56	12.815	12.921	12.879	12.8709999999992	0.133000000016182	
770	21/02/2018	11:23:51	 5.181	215.144	-0.037	 3.411	168.931	 -0.57	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.105	 3.266	  0.06	  0.09	13.9304497708217	17.5055604000227	 22.24	 22.29	 25.75	 24.56	12.814	12.920	12.878	12.8706666666694	0.133333333345945	
771	21/02/2018	11:23:52	 5.181	215.144	-0.037	 3.423	168.916	 -0.58	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.277	  0.06	  0.09	13.996705166137	17.588819579978	 22.24	 22.29	 25.76	 24.56	12.813	12.920	12.878	12.8706666666694	0.13366666669026	
772	21/02/2018	11:23:53	 5.181	215.143	-0.036	 3.432	168.903	 -0.59	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.286	  0.06	  0.09	14.0776839827013	17.6905808000301	 22.24	 22.29	 25.75	 24.56	12.813	12.919	12.877	12.8696666666656	0.134333333349787	
773	21/02/2018	11:23:55	 5.181	215.142	-0.037	 3.444	168.890	 -0.60	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.298	  0.06	  0.09	14.1513010885974	17.7830909999902	 22.24	 22.29	 25.75	 24.56	12.813	12.919	12.877	12.8693333333358	0.13466666667955	
774	21/02/2018	11:23:56	 5.181	215.141	-0.038	 3.455	168.875	 -0.61	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.307	  0.06	  0.09	14.2396416157426	17.894103240018	 22.24	 22.29	 25.75	 24.56	12.812	12.918	12.876	12.8686666666763	0.135333333339076	
775	21/02/2018	11:23:58	 5.181	215.140	-0.038	 3.466	168.862	 -0.61	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.319	  0.06	  0.09	14.3058970110578	17.9773624200025	 22.24	 22.29	 25.75	 24.56	12.811	12.918	12.876	12.8683333333465	0.13566666666884	
776	21/02/2018	11:23:59	 5.181	215.139	-0.036	 3.478	168.847	 -0.62	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.329	  0.06	  0.09	14.3942375381739	18.088374659972	 22.24	 22.29	 25.75	 24.56	12.810	12.917	12.876	12.8676666666724	0.136333333342918	
777	21/02/2018	11:24:00	 5.181	215.139	-0.026	 3.488	168.833	 -0.63	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.342	  0.06	  0.09	14.4752163547382	18.2178889400093	 22.24	 22.29	 25.75	 24.56	12.810	12.916	12.875	12.8666666666541	0.137333333361312	
778	21/02/2018	11:24:02	 5.181	215.139	-0.029	 3.501	168.818	 -0.64	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.354	  0.06	  0.09	14.5635568818543	18.3011481200228	 22.24	 22.29	 25.75	 24.56	12.810	12.916	12.874	12.8666666666541	0.137333333361312	
779	21/02/2018	11:24:03	 5.181	215.138	-0.022	 3.511	168.804	 -0.64	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.364	  0.06	  0.09	14.6371739877795	18.4306624000019	 22.24	 22.29	 25.75	 24.56	12.809	12.916	12.873	12.8659999999945	0.138000000020838	
780	21/02/2018	11:24:05	 5.180	215.137	-0.016	 3.525	168.788	 -0.65	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.379	  0.06	  0.09	14.7475996466819	18.5324236200249	 22.24	 22.29	 25.75	 24.56	12.808	12.915	12.873	12.865333333335	0.138666666680365	
781	21/02/2018	11:24:06	 5.180	215.137	-0.013	 3.536	168.774	 -0.66	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.388	  0.06	  0.09	14.8138550420117	18.6434358599945	 22.24	 22.29	 25.75	 24.56	12.808	12.914	12.873	12.8650000000052	0.139000000010128	
782	21/02/2018	11:24:07	 5.180	215.137	-0.008	 3.549	168.759	 -0.67	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.402	  0.06	  0.09	14.9169189903041	18.7451970799884	 22.24	 22.29	 25.75	 24.56	12.807	12.914	12.872	12.8643333333457	0.139666666669655	
783	21/02/2018	11:24:09	 5.180	215.137	-0.008	 3.560	168.744	 -0.68	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.413	  0.06	  0.09	14.9978978068684	18.8747113599966	 22.24	 22.29	 25.75	 24.56	12.807	12.914	12.872	12.8643333333457	0.139666666669655	
784	21/02/2018	11:24:10	 5.180	215.136	-0.010	 3.574	168.728	 -0.68	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.427	  0.06	  0.09	15.1009617551608	18.9764725800196	 22.24	 22.29	 25.75	 24.57	12.806	12.913	12.871	12.8633333333419	0.140666666673496	
785	21/02/2018	11:24:12	 5.180	215.136	-0.010	 3.586	168.712	 -0.69	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.438	  0.06	  0.09	15.2040257034678	19.1059868599987	 22.24	 22.29	 25.75	 24.57	12.805	12.913	12.870	12.8626666666678	0.141333333347575	
786	21/02/2018	11:24:13	 5.180	215.136	-0.008	 3.599	168.697	 -0.70	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.453	  0.06	  0.09	15.2923662305984	19.2169991000264	 22.24	 22.29	 25.75	 24.56	12.805	12.912	12.870	12.862333333338	0.141666666677338	
787	21/02/2018	11:24:14	 5.179	215.136	-0.008	 3.612	168.680	 -0.71	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.463	  0.06	  0.09	15.3954301789054	19.3465133800346	 22.24	 22.29	 25.75	 24.56	12.804	12.911	12.869	12.8613333333487	0.142666666666628	
788	21/02/2018	11:24:16	 5.179	215.136	-0.009	 3.625	168.663	 -0.72	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.479	  0.06	  0.09	15.4837707060069	19.4575256200042	 22.24	 22.29	 25.75	 24.56	12.803	12.911	12.869	12.861000000019	0.142999999996391	
789	21/02/2018	11:24:17	 5.179	215.135	-0.010	 3.639	168.647	 -0.73	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.490	  0.06	  0.09	15.5868346543139	19.5870399000123	 22.24	 22.29	 25.75	 24.56	12.802	12.910	12.868	12.8600000000006	0.144000000014785	
790	21/02/2018	11:24:19	 5.179	215.135	-0.009	 3.653	168.628	 -0.73	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.505	  0.06	  0.09	15.6751751814445	19.6980521400401	 22.24	 22.29	 25.75	 24.56	12.802	12.910	12.868	12.8600000000006	0.144000000014785	
791	21/02/2018	11:24:20	 5.179	215.135	-0.010	 3.670	168.611	 -0.74	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.517	  0.06	  0.09	15.7929625509423	19.8460684600286	 22.24	 22.29	 25.75	 24.56	12.802	12.909	12.867	12.8593333333411	0.145000000004075	
792	21/02/2018	11:24:21	 5.179	215.135	-0.009	 3.681	168.595	 -0.75	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.533	  0.06	  0.09	15.8813030780439	19.9570806999982	 22.24	 22.29	 25.75	 24.56	12.801	12.908	12.866	12.8583333333372	0.145666666678153	
793	21/02/2018	11:24:23	 5.179	215.134	-0.009	 3.696	168.579	 -0.76	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.549	  0.06	  0.09	15.9990904475417	20.1050970199867	 22.24	 22.29	 25.75	 24.56	12.799	12.908	12.866	12.8576666666631	0.146333333352231	
794	21/02/2018	11:24:24	 5.179	215.134	-0.016	 3.711	168.561	 -0.76	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.104	 3.562	  0.06	  0.09	16.0947926852677	20.2253602800192	 22.24	 22.29	 25.75	 24.56	12.799	12.907	12.865	12.8566666666738	0.147333333341521	
795	21/02/2018	11:24:26	 5.179	215.133	-0.019	 3.726	168.544	 -0.77	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.579	  0.06	  0.09	16.221926016995	20.3851211099827	 22.24	 22.29	 25.75	 24.56	12.798	12.907	12.865	12.8563333333441	0.147666666671284	
796	21/02/2018	11:24:27	 5.179	215.133	-0.019	 3.741	168.526	 -0.78	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.591	  0.06	  0.09	16.3102665441111	20.4961333499814	 22.24	 22.29	 25.75	 24.56	12.798	12.906	12.864	12.8556666666846	0.148333333330811	
797	21/02/2018	11:24:28	 5.179	215.132	-0.018	 3.755	168.508	 -0.79	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.608	  0.06	  0.09	16.4354156241752	20.6534006900038	 22.24	 22.29	 25.75	 24.56	12.796	12.905	12.863	12.8546666666662	0.149333333349205	
798	21/02/2018	11:24:30	 5.179	215.132	-0.019	 3.771	168.489	 -0.80	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.621	  0.06	  0.09	16.5311178619158	20.7736639500072	 22.24	 22.29	 25.75	 24.57	12.796	12.905	12.863	12.8546666666662	0.149333333349205	
799	21/02/2018	11:24:31	 5.179	215.132	-0.020	 3.788	168.471	 -0.80	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.635	  0.06	  0.09	16.6636286525463	20.940182309947	 22.24	 22.29	 25.75	 24.56	12.795	12.904	12.862	12.8536666666623	0.150333333353046	
800	21/02/2018	11:24:32	 5.179	215.131	-0.018	 3.818	168.437	 -0.81	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.653	  0.06	  0.09	16.7666926008824	21.0696965899842	 22.24	 22.29	 25.75	 24.56	12.794	12.904	12.861	12.852666666673	0.151333333342336	
801	21/02/2018	11:24:34	 5.179	215.131	-0.019	 3.834	168.419	 -0.82	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.671	  0.06	  0.09	16.8992033915711	21.2362149499822	 22.24	 22.29	 25.75	 24.57	12.794	12.903	12.861	12.8523333333433	0.152000000001863	
802	21/02/2018	11:24:35	 5.179	215.131	-0.020	 3.850	168.399	 -0.83	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.685	  0.06	  0.09	17.0022673399071	21.4027333099511	 22.24	 22.29	 25.73	 24.56	12.793	12.902	12.860	12.8516666666692	0.152333333346178	
803	21/02/2018	11:24:37	 5.179	215.130	-0.019	 3.870	168.379	 -0.83	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.703	  0.06	  0.09	17.1347781305376	21.5322475899884	 22.24	 22.29	 25.73	 24.57	12.791	12.902	12.859	12.8506666666799	0.153666666665231	
804	21/02/2018	11:24:38	 5.179	215.129	-0.019	 3.888	168.360	 -0.85	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.719	  0.06	  0.09	17.2525655000645	21.7080169700203	 22.24	 22.29	 25.74	 24.56	12.791	12.901	12.859	12.8503333333501	0.153666666665231	
805	21/02/2018	11:24:39	 5.179	215.129	-0.020	 3.902	168.341	 -0.86	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.737	  0.06	  0.09	17.3850762907241	21.8467822699749	 22.24	 22.29	 25.72	 24.56	12.790	12.900	12.858	12.8493333333317	0.154666666683624	
806	21/02/2018	11:24:41	 5.179	215.128	-0.019	 3.919	168.321	 -0.87	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.752	  0.06	  0.09	17.4955019496556	22.0225516500068	 22.24	 22.29	 25.72	 24.57	12.789	12.900	12.857	12.8486666666722	0.155333333343151	
807	21/02/2018	11:24:42	 5.179	215.128	-0.019	 3.936	168.303	 -0.87	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.103	 3.772	  0.06	  0.09	17.642736161506	22.1705679699953	 22.24	 22.29	 25.73	 24.57	12.789	12.899	12.857	12.8483333333425	0.155666666672914	
808	21/02/2018	11:24:44	 5.179	215.127	-0.019	 3.953	168.282	 -0.88	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.103	 3.787	  0.06	  0.09	17.7531618203793	22.346337349969	 22.24	 22.29	 25.72	 24.56	12.788	12.898	12.856	12.8473333333386	0.156666666676756	
809	21/02/2018	11:24:45	 5.179	215.127	-0.020	 3.970	168.262	 -0.89	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.103	 3.807	  0.06	  0.09	17.9003960322589	22.4943536699575	 22.24	 22.29	 25.73	 24.56	12.787	12.897	12.855	12.8463333333348	0.157666666680598	
810	21/02/2018	11:24:46	 5.179	215.127	-0.019	 3.986	168.242	 -0.90	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.103	 3.823	  0.06	  0.09	18.0476302441384	22.6793740700232	 22.24	 22.29	 25.74	 24.57	12.787	12.897	12.855	12.8463333333348	0.157666666680598	
811	21/02/2018	11:24:48	 5.179	215.126	-0.019	 4.006	168.221	 -0.89	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.103	 3.843	  0.06	  0.09	18.1654176136362	22.8273903900117	 22.24	 22.29	 25.74	 24.57	12.786	12.896	12.854	12.8450000000157	0.158999999999651	
812	21/02/2018	11:24:49	 5.179	215.126	-0.020	 4.028	168.197	 -0.88	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.103	 3.859	  0.06	  0.09	18.3052901148912	23.0031597699854	 22.24	 22.29	 25.72	 24.57	12.785	12.895	12.852	12.8439999999973	0.160000000018044	
813	21/02/2018	11:24:51	 5.179	215.125	-0.018	 4.045	168.177	 -0.88	 0.219	207.398	 -1.00	 0.200	193.076	 -3.00	 5.103	 3.878	  0.06	  0.09	18.42307748436	23.1511760899739	 22.24	 22.29	 25.72	 24.58	12.784	12.895	12.852	12.8433333333378	0.160666666677571	
814	21/02/2018	11:24:52	 5.179	215.125	-0.019	 4.065	168.156	 -0.87	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.895	  0.06	  0.09	18.5850351174304	23.3546985299909	 22.24	 22.29	 25.72	 24.57	12.782	12.894	12.852	12.8426666666637	0.161333333351649	
815	21/02/2018	11:24:53	 5.178	215.124	-0.018	 4.082	168.138	 -0.86	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.915	  0.06	  0.09	18.6954607763619	23.4934638300329	 22.24	 22.29	 25.72	 24.56	12.782	12.893	12.852	12.8420000000042	0.162000000011176	
816	21/02/2018	11:24:55	 5.178	215.124	-0.019	 4.098	168.119	 -0.85	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.930	  0.06	  0.09	18.8353332776169	23.6692332100065	 22.24	 22.29	 25.72	 24.56	12.781	12.893	12.850	12.8413333333447	0.163000000000466	
817	21/02/2018	11:24:56	 5.178	215.123	-0.019	 4.117	168.098	 -0.84	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.948	  0.06	  0.09	18.9383972259529	23.7987474900146	 22.24	 22.29	 25.72	 24.56	12.780	12.892	12.850	12.8406666666851	0.163333333330229	
818	21/02/2018	11:24:58	 5.178	215.123	-0.019	 4.136	168.078	 -0.84	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.969	  0.06	  0.09	19.0929931483988	23.9930189100269	 22.24	 22.29	 25.72	 24.56	12.779	12.892	12.850	12.8403333333408	0.163666666674544	
819	21/02/2018	11:24:59	 5.178	215.123	-0.020	 4.154	168.060	 -0.83	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 3.984	  0.06	  0.09	19.2034188072721	24.1780393100053	 22.24	 22.29	 25.72	 24.56	12.778	12.891	12.849	12.8393333333515	0.164666666663834	
820	21/02/2018	11:25:00	 5.178	215.122	-0.019	 4.170	168.040	 -0.82	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 4.003	  0.06	  0.09	19.3432913085271	24.3075535899843	 22.24	 22.29	 25.72	 24.56	12.778	12.890	12.848	12.8386666666629	0.165666666682228	
821	21/02/2018	11:25:02	 5.178	215.122	-0.020	 4.187	168.021	 -0.81	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 4.017	  0.06	  0.09	19.4463552568632	24.4740719499823	 22.24	 22.29	 25.72	 24.57	12.776	12.890	12.847	12.8376666666591	0.166333333356306	
822	21/02/2018	11:25:03	 5.178	215.121	-0.019	 4.203	168.002	 -0.80	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 4.036	  0.06	  0.09	19.5862277581182	24.6128372499661	 22.24	 22.29	 25.72	 24.56	12.776	12.889	12.847	12.8373333333293	0.166666666686069	
823	21/02/2018	11:25:05	 5.178	215.121	-0.020	 4.220	167.983	 -0.80	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 4.051	  0.06	  0.09	19.6966534170497	24.7978576499445	 22.24	 22.29	 25.71	 24.56	12.775	12.888	12.846	12.83633333334	0.167666666675359	
824	21/02/2018	11:25:06	 5.178	215.120	-0.019	 4.239	167.964	 -0.79	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 4.071	  0.06	  0.09	19.8438876289292	24.9366229500447	 22.24	 22.29	 25.71	 24.56	12.775	12.888	12.845	12.8356666666805	0.168333333334886	
825	21/02/2018	11:25:07	 5.178	215.120	-0.019	 4.256	167.945	 -0.78	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 4.085	  0.06	  0.09	19.946951577178	25.1031413100136	 22.24	 22.29	 25.71	 24.56	12.774	12.887	12.845	12.8353333333507	0.168666666664649	
826	21/02/2018	11:25:09	 5.178	215.119	-0.019	 4.274	167.925	 -0.78	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 4.103	  0.06	  0.09	20.0794623679249	25.2326555900218	 22.24	 22.29	 25.71	 24.56	12.773	12.887	12.844	12.8346666666766	0.169333333338727	
827	21/02/2018	11:25:10	 5.178	215.119	-0.020	 4.291	167.908	 -0.77	 0.219	207.398	 -1.00	 0.198	193.076	 -3.00	 5.103	 4.117	  0.06	  0.09	20.1825263162027	25.3991739499907	 22.24	 22.29	 25.71	 24.56	12.771	12.886	12.843	12.8333333333285	0.170666666686884	
828	21/02/2018	11:25:11	 5.178	215.119	-0.020	 4.307	167.890	 -0.76	 0.219	207.398	 -1.00	 0.198	193.076	 -3.00	 5.103	 4.134	  0.06	  0.09	20.3076753962669	25.5194372099941	 22.24	 22.29	 25.71	 24.56	12.771	12.886	12.843	12.8333333333285	0.170666666686884	
829	21/02/2018	11:25:13	 5.178	215.118	-0.019	 4.323	167.873	 -0.75	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 4.148	  0.06	  0.09	20.4107393446029	25.6767045499291	 22.24	 22.29	 25.71	 24.56	12.771	12.885	12.843	12.8329999999987	0.171000000016647	
830	21/02/2018	11:25:14	 5.178	215.118	-0.020	 4.341	167.873	 -0.75	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 4.166	  0.06	  0.09	20.5432501352625	25.8154698499711	 22.24	 22.29	 25.74	 24.56	12.769	12.884	12.842	12.8316666666797	0.1723333333357	
831	21/02/2018	11:25:16	 5.178	215.117	-0.020	 4.357	167.853	 -0.74	 0.219	207.398	 -1.00	 0.199	193.076	 -3.00	 5.103	 4.180	  0.06	  0.09	20.6463140835695	25.9727371899644	 22.24	 22.29	 25.74	 24.56	12.769	12.884	12.841	12.8313333333354	0.172666666680016	
832	21/02/2018	11:25:17	 5.178	215.117	-0.019	 4.371	167.836	 -0.73	 0.219	207.398	 -1.00	 0.198	193.076	 -3.00	 5.103	 4.197	  0.06	  0.09	20.7714631636627	26.1022514700016	 22.24	 22.29	 25.74	 24.56	12.768	12.883	12.841	12.8310000000056	0.173000000009779	
833	21/02/2018	11:25:18	 5.178	215.116	-0.019	 4.387	167.820	 -0.72	 0.219	207.398	 -1.00	 0.198	193.076	 -3.00	 5.103	 4.210	  0.06	  0.09	20.896612243756	26.2595188099949	 22.24	 22.29	 25.74	 24.56	12.768	12.882	12.840	12.8300000000017	0.174000000013621	
834	21/02/2018	11:25:20	 5.178	215.116	-0.020	 4.402	167.802	 -0.71	 0.219	207.398	 -1.00	 0.198	193.076	 -3.00	 5.103	 4.226	  0.06	  0.09	20.984952770872	26.3705310499936	 22.24	 22.29	 25.74	 24.56	12.767	12.882	12.840	12.829666666672	0.174333333343384	
835	21/02/2018	11:25:21	 5.178	215.116	-0.019	 4.417	167.785	 -0.71	 0.219	207.398	 -1.00	 0.198	193.076	 -3.00	 5.103	 4.240	  0.06	  0.09	21.1027401403408	26.5185473699821	 22.24	 22.29	 25.73	 24.56	12.767	12.881	12.839	12.8290000000125	0.17500000000291	
